date,precipitation,temp_max,temp_min,wind,weather,temp_avg,year,month,day,season,temp_avg_imp,precip_imp,temp_avg_7d,precip_7d
2015-01-10,5.8,7.8,6.1,0.5,rain,6.949999999999999,2015,1,10,Winter,6.949999999999999,5.8,7.421428571428572,24.400000000000002
2015-01-11,1.5,9.4,7.2,1.1,rain,8.3,2015,1,11,Winter,8.3,1.5,7.614285714285715,15.700000000000001
2015-01-12,0,11.1,4.4,1.6,fog,7.75,2015,1,12,Winter,7.75,0,7.178571428571429,7.600000000000001
2015-01-13,0,9.4,2.8,2.7,fog,6.1,2015,1,13,Winter,6.1,0,6.742857142857143,7.600000000000001
2015-01-14,0,6.1,0.6,2.8,fog,3.3499999999999996,2015,1,14,Winter,3.3499999999999996,0,6.264285714285714,7.600000000000001
2015-01-15,9.7,7.8,1.1,3.2,rain,4.45,2015,1,15,Winter,4.45,9.7,6.221428571428572,17.3
2015-01-16,0,11.7,5.6,4.5,fog,8.649999999999999,2015,1,16,Winter,8.649999999999999,0,6.507142857142857,17
2015-01-17,26.2,13.3,3.3,2.8,rain,8.3,2015,1,17,Winter,8.3,26.2,6.7,37.4
2015-01-18,21.3,13.9,7.2,6.6,rain,10.55,2015,1,18,Winter,10.55,21.3,7.021428571428571,57.2
2015-01-19,0.5,10,6.1,2.8,rain,8.05,2015,1,19,Winter,8.05,0.5,7.064285714285715,57.7
2015-01-20,0,10,3.3,3,fog,6.65,2015,1,20,Winter,6.65,0,7.142857142857143,57.7
2015-01-21,0,7.2,-0.5,1.3,fog,3.35,2015,1,21,Winter,3.35,0,7.142857142857143,57.7
2015-01-22,0.8,9.4,6.1,1.3,rain,7.75,2015,1,22,Winter,7.75,0.8,7.614285714285715,48.800000000000004
2015-01-23,5.8,12.2,8.3,2.6,rain,10.25,2015,1,23,Winter,10.25,5.8,7.842857142857143,54.6
2015-01-24,0.5,14.4,11.1,3.3,rain,12.75,2015,1,24,Winter,12.75,0.5,8.47857142857143,28.900000000000002
2015-01-25,0,17.2,7.2,1.4,fog,12.2,2015,1,25,Winter,12.2,0,8.714285714285714,7.600000000000001
2015-01-26,0,16.1,6.1,2.2,fog,11.100000000000001,2015,1,26,Winter,11.100000000000001,0,9.15,7.100000000000001
2015-01-27,0.8,11.1,8.3,2,rain,9.7,2015,1,27,Winter,9.7,0.8,9.585714285714287,7.900000000000001
2015-01-28,0,12.2,5,1.8,fog,8.6,2015,1,28,Winter,8.6,0,10.335714285714287,7.900000000000001
2015-01-29,0,12.2,3.3,2.9,sun,7.75,2015,1,29,Winter,7.75,0,10.335714285714287,7.100000000000001
2015-01-30,0,8.3,1.1,0.8,fog,4.7,2015,1,30,Winter,4.7,0,9.542857142857143,1.3000000000000016
2015-01-31,0,7.2,3.3,1.9,fog,5.25,2015,1,31,Winter,5.25,0,8.471428571428572,0.8000000000000015
2015-02-01,1.5,9.4,4.4,2.6,rain,6.9,2015,2,1,Winter,6.9,1.5,7.714285714285714,2.3000000000000016
2015-02-02,7.4,11.1,5,4,rain,8.05,2015,2,2,Winter,8.05,7.4,7.278571428571429,9.700000000000001
2015-02-03,1.3,10,5.6,1.9,rain,7.8,2015,2,3,Winter,7.8,1.3,7.007142857142858,10.200000000000001
2015-02-04,8.4,10.6,4.4,1.7,rain,7.5,2015,2,4,Winter,7.5,8.4,6.8500000000000005,18.6
2015-02-05,26.2,13.3,8.3,4.6,rain,10.8,2015,2,5,Winter,10.8,26.2,7.2857142857142865,44.800000000000004
2015-02-06,17.3,14.4,10,4.5,rain,12.2,2015,2,6,Winter,12.2,17.3,8.357142857142858,62.1
2015-02-07,23.6,12.2,9.4,4.6,rain,10.8,2015,2,7,Winter,10.8,23.6,9.15,85.7
2015-02-08,3.6,15,8.3,3.9,rain,11.65,2015,2,8,Winter,11.65,3.6,9.828571428571427,87.8
2015-02-09,6.1,13.3,8.3,2.5,rain,10.8,2015,2,9,Winter,10.8,6.1,10.221428571428572,86.5
2015-02-10,0.3,12.8,8.3,4,rain,10.55,2015,2,10,Winter,10.55,0.3,10.614285714285716,85.5
2015-02-11,0,12.8,5.6,1,fog,9.2,2015,2,11,Winter,9.2,0,10.857142857142858,77.10000000000001
2015-02-12,1,16.7,9.4,2.1,rain,13.05,2015,2,12,Winter,13.05,1,11.178571428571429,51.900000000000006
2015-02-13,0,15.6,6.7,1.7,fog,11.15,2015,2,13,Winter,11.15,0,11.028571428571428,34.6
2015-02-14,0.3,14.4,6.7,2.9,rain,10.55,2015,2,14,Winter,10.55,0.3,10.992857142857144,11.300000000000002
2015-02-15,0,12.2,3.9,4.8,sun,8.049999999999999,2015,2,15,Winter,8.049999999999999,0,10.47857142857143,7.700000000000002
2015-02-16,0,15,5.6,6.6,fog,10.3,2015,2,16,Winter,10.3,0,10.407142857142858,1.6000000000000023
2015-02-17,0,16.1,4.4,4,sun,10.25,2015,2,17,Winter,10.25,0,10.364285714285714,1.3000000000000023
2015-02-18,0,12.2,4.4,2.6,sun,8.3,2015,2,18,Winter,8.3,0,10.235714285714286,1.3000000000000023
2015-02-19,4.6,10.6,8.3,2.2,rain,9.45,2015,2,19,Winter,9.45,4.6,9.721428571428572,4.900000000000002
2015-02-20,0.8,11.1,7.2,0.9,rain,9.15,2015,2,20,Winter,9.15,0.8,9.435714285714285,5.700000000000002
2015-02-21,0,12.2,5.6,4.5,sun,8.899999999999999,2015,2,21,Winter,8.899999999999999,0,9.200000000000001,5.400000000000002
2015-02-22,0,11.7,3.3,4.2,sun,7.5,2015,2,22,Winter,7.5,0,9.121428571428572,5.400000000000002
2015-02-23,0,12.8,0.6,1.4,sun,6.7,2015,2,23,Winter,6.7,0,8.607142857142858,5.400000000000002
2015-02-24,0,11.1,2.2,1.5,sun,6.65,2015,2,24,Winter,6.65,0,8.092857142857143,5.400000000000002
2015-02-25,4.1,10,6.7,1,rain,8.35,2015,2,25,Winter,8.35,4.1,8.1,9.500000000000002
2015-02-26,9.4,11.7,7.8,1.4,rain,9.75,2015,2,26,Winter,9.75,9.4,8.142857142857142,14.300000000000002
2015-02-27,18.3,10,6.7,4,rain,8.35,2015,2,27,Winter,8.35,18.3,8.028571428571428,31.8
2015-02-28,0,12.2,3.3,5.1,sun,7.75,2015,2,28,Winter,7.75,0,7.864285714285715,31.8
2015-03-01,0,11.1,1.1,2.2,sun,6.1,2015,3,1,Spring,6.1,0,7.664285714285714,31.8
2015-03-02,0,11.1,4.4,4.8,sun,7.75,2015,3,2,Spring,7.75,0,7.814285714285715,31.8
2015-03-03,0,10.6,0,2.1,sun,5.3,2015,3,3,Spring,5.3,0,7.621428571428572,31.8
2015-03-04,0,12.8,-0.5,1.8,sun,6.15,2015,3,4,Spring,6.15,0,7.307142857142857,27.700000000000003
2015-03-05,0,13.3,2.8,1.3,sun,8.05,2015,3,5,Spring,8.05,0,7.064285714285715,18.3
2015-03-06,0,15,3.3,1.4,sun,9.15,2015,3,6,Spring,9.15,0,7.178571428571429,1.5543122344752192e-15
2015-03-07,0,16.7,3.9,2.7,fog,10.299999999999999,2015,3,7,Spring,10.299999999999999,0,7.542857142857144,1.5543122344752192e-15
2015-03-08,0,17.2,3.9,1.7,fog,10.549999999999999,2015,3,8,Spring,10.549999999999999,0,8.178571428571429,1.5543122344752192e-15
2015-03-09,0,14.4,4.4,1.8,fog,9.4,2015,3,9,Spring,9.4,0,8.414285714285715,1.5543122344752192e-15
2015-03-10,0.8,13.3,5,2.6,rain,9.15,2015,3,10,Spring,9.15,0.8,8.964285714285714,0.8000000000000016
2015-03-11,2.5,14.4,8.9,3.1,rain,11.65,2015,3,11,Spring,11.65,2.5,9.75,3.3000000000000016
2015-03-12,0,17.8,9.4,3.2,sun,13.600000000000001,2015,3,12,Spring,13.600000000000001,0,10.542857142857143,3.3000000000000016
2015-03-13,2,17.2,7.8,2.2,rain,12.5,2015,3,13,Spring,12.5,2,11.021428571428572,5.300000000000002
2015-03-14,17,13.9,9.4,3.8,rain,11.65,2015,3,14,Spring,11.65,17,11.214285714285714,22.3
2015-03-15,55.9,10.6,6.1,4.2,rain,8.35,2015,3,15,Spring,8.35,55.9,10.900000000000002,78.2
2015-03-16,1,13.9,6.1,3,rain,10,2015,3,16,Spring,10,1,10.985714285714286,79.2
2015-03-17,0.8,13.3,4.4,2.6,rain,8.850000000000001,2015,3,17,Spring,8.850000000000001,0.8,10.942857142857145,79.2
2015-03-18,0,15.6,7.2,2.5,sun,11.4,2015,3,18,Spring,11.4,0,10.907142857142858,76.7
2015-03-19,0,15.6,8.3,1.9,sun,11.95,2015,3,19,Spring,11.95,0,10.671428571428573,76.7
2015-03-20,4.1,13.9,8.9,1.9,rain,11.4,2015,3,20,Spring,11.4,4.1,10.514285714285716,78.8
2015-03-21,3.8,13.3,8.3,4.7,rain,10.8,2015,3,21,Spring,10.8,3.8,10.392857142857142,65.6
2015-03-22,1,11.7,6.1,2.3,rain,8.899999999999999,2015,3,22,Spring,8.899999999999999,1,10.471428571428572,10.700000000000003
2015-03-23,8.1,11.1,5.6,2.8,rain,8.35,2015,3,23,Spring,8.35,8.1,10.235714285714286,17.8
2015-03-24,7.6,12.8,6.1,3.9,rain,9.45,2015,3,24,Spring,9.45,7.6,10.321428571428571,24.6
2015-03-25,5.1,14.4,7.2,4.4,rain,10.8,2015,3,25,Spring,10.8,5.1,10.235714285714286,29.700000000000003
2015-03-26,0,20.6,10,2.2,sun,15.3,2015,3,26,Spring,15.3,0,10.714285714285714,29.700000000000003
2015-03-27,1,18.3,8.9,4,rain,13.600000000000001,2015,3,27,Spring,13.600000000000001,1,11.028571428571428,26.6
2015-03-28,0,15.6,9.4,5.7,sun,12.5,2015,3,28,Spring,12.5,0,11.271428571428572,22.8
2015-03-29,0,15.6,8.9,3,sun,12.25,2015,3,29,Spring,12.25,0,11.75,21.8
2015-03-30,1.8,17.8,10.6,2.9,rain,14.2,2015,3,30,Spring,14.2,1.8,12.585714285714287,15.500000000000002
2015-03-31,1,12.8,6.1,4.2,rain,9.45,2015,3,31,Spring,9.45,1,12.585714285714287,8.900000000000002
2015-04-01,5.1,12.8,5.6,3.2,rain,9.2,2015,4,1,Spring,9.2,5.1,12.357142857142858,8.900000000000002
2015-04-02,0,13.3,5.6,2.4,sun,9.45,2015,4,2,Spring,9.45,0,11.521428571428572,8.900000000000002
2015-04-03,1.5,11.1,5,3.6,rain,8.05,2015,4,3,Spring,8.05,1.5,10.728571428571428,9.400000000000002
2015-04-04,0,12.8,3.9,1.7,sun,8.35,2015,4,4,Spring,8.35,0,10.135714285714286,9.400000000000002
2015-04-05,0,16.7,2.8,2.4,sun,9.75,2015,4,5,Spring,9.75,0,9.778571428571428,9.400000000000002
2015-04-06,1,13.9,6.7,3.5,rain,10.3,2015,4,6,Spring,10.3,1,9.221428571428572,8.600000000000001
2015-04-07,0.5,14.4,6.7,3.9,rain,10.55,2015,4,7,Spring,10.55,0.5,9.37857142857143,8.100000000000001
2015-04-08,0,17.2,6.1,1.7,sun,11.649999999999999,2015,4,8,Spring,11.649999999999999,0,9.72857142857143,3.0000000000000027
2015-04-09,0,17.2,6.1,2.3,sun,11.649999999999999,2015,4,9,Spring,11.649999999999999,0,10.042857142857143,3.0000000000000027
2015-04-10,10.9,13.9,7.8,4.6,rain,10.85,2015,4,10,Spring,10.85,10.9,10.442857142857141,12.400000000000002
2015-04-11,0,11.7,5.6,6.5,sun,8.649999999999999,2015,4,11,Spring,8.649999999999999,0,10.485714285714286,12.400000000000002
2015-04-12,0,13.3,5.6,3.6,sun,9.45,2015,4,12,Spring,9.45,0,10.442857142857141,12.400000000000002
2015-04-13,14,11.7,3.9,3.6,rain,7.8,2015,4,13,Spring,7.8,14,10.085714285714285,25.400000000000002
2015-04-14,3.3,11.7,2.8,3.3,rain,7.25,2015,4,14,Spring,7.25,3.3,9.614285714285714,28.200000000000003
2015-04-15,0,13.9,3.3,2.4,sun,8.6,2015,4,15,Spring,8.6,0,9.178571428571429,28.200000000000003
2015-04-16,0,17.8,3.9,3.1,sun,10.85,2015,4,16,Spring,10.85,0,9.064285714285713,28.200000000000003
2015-04-17,0,18.9,6.1,3.6,sun,12.5,2015,4,17,Spring,12.5,0,9.299999999999999,17.3
2015-04-18,0,18.9,8.3,3.9,sun,13.6,2015,4,18,Spring,13.6,0,10.007142857142856,17.3
2015-04-19,0,21.1,8.3,3.6,sun,14.700000000000001,2015,4,19,Spring,14.700000000000001,0,10.757142857142856,17.3
2015-04-20,0,22.8,7.8,2.6,sun,15.3,2015,4,20,Spring,15.3,0,11.828571428571427,3.3000000000000025
2015-04-21,5.6,17.2,6.7,3.4,rain,11.95,2015,4,21,Spring,11.95,5.6,12.5,5.600000000000002
2015-04-22,0,15.6,5,2.3,sun,10.3,2015,4,22,Spring,10.3,0,12.742857142857144,5.600000000000002
2015-04-23,3,12.2,6.7,4.1,rain,9.45,2015,4,23,Spring,9.45,3,12.542857142857143,8.600000000000001
2015-04-24,3.3,12.2,6.1,5,rain,9.149999999999999,2015,4,24,Spring,9.149999999999999,3.3,12.064285714285715,11.900000000000002
2015-04-25,1.3,13.3,5.6,3,rain,9.45,2015,4,25,Spring,9.45,1.3,11.471428571428572,13.200000000000003
2015-04-26,0,15.6,4.4,2.7,fog,10,2015,4,26,Spring,10,0,10.799999999999999,13.200000000000003
2015-04-27,0.3,25,10.6,2.3,rain,17.8,2015,4,27,Spring,17.8,0.3,11.157142857142857,13.500000000000002
2015-04-28,1.8,15.6,8.9,4.3,rain,12.25,2015,4,28,Spring,12.25,1.8,11.200000000000001,9.700000000000003
2015-04-29,0,16.1,7.2,4.7,sun,11.65,2015,4,29,Spring,11.65,0,11.392857142857142,9.700000000000003
2015-04-30,0,17.2,7.8,2.1,sun,12.5,2015,4,30,Spring,12.5,0,11.828571428571427,6.700000000000002
2015-05-01,0,18.3,8.9,3.7,sun,13.600000000000001,2015,5,1,Spring,13.600000000000001,0,12.464285714285714,3.400000000000002
2015-05-02,0,18.3,7.8,3.7,sun,13.05,2015,5,2,Spring,13.05,0,12.97857142857143,2.1000000000000023
2015-05-03,0,20.6,7.8,2.6,sun,14.200000000000001,2015,5,3,Spring,14.200000000000001,0,13.578571428571431,2.1000000000000023
2015-05-04,0,17.2,7.2,5.2,sun,12.2,2015,5,4,Spring,12.2,0,12.778571428571428,1.8000000000000023
2015-05-05,6.1,14.4,7.2,5.1,rain,10.8,2015,5,5,Spring,10.8,6.1,12.571428571428571,6.100000000000002
2015-05-06,0,16.7,7.2,2.6,fog,11.95,2015,5,6,Spring,11.95,0,12.614285714285716,6.100000000000002
2015-05-07,0,20.6,6.1,3,sun,13.350000000000001,2015,5,7,Spring,13.350000000000001,0,12.735714285714286,6.100000000000002
2015-05-08,0,23.9,8.3,3,sun,16.1,2015,5,8,Spring,16.1,0,13.092857142857143,6.100000000000002
2015-05-09,0,26.7,9.4,2.6,sun,18.05,2015,5,9,Spring,18.05,0,13.807142857142859,6.100000000000002
2015-05-10,0,19.4,11.1,2.8,sun,15.25,2015,5,10,Spring,15.25,0,13.957142857142857,6.100000000000002
2015-05-11,0,13.9,10,2.5,fog,11.95,2015,5,11,Spring,11.95,0,13.921428571428573,6.100000000000002
2015-05-12,4.3,15.6,10.6,3.3,rain,13.1,2015,5,12,Spring,13.1,4.3,14.25,4.3000000000000025
2015-05-13,4.1,12.2,10,2.8,rain,11.1,2015,5,13,Spring,11.1,4.1,14.12857142857143,8.400000000000002
2015-05-14,0.3,17.8,9.4,2,rain,13.600000000000001,2015,5,14,Spring,13.600000000000001,0.3,14.164285714285715,8.700000000000001
2015-05-15,0,20,9.4,2.8,fog,14.7,2015,5,15,Spring,14.7,0,13.964285714285714,8.700000000000001
2015-05-16,0,15.6,11.1,3,sun,13.35,2015,5,16,Spring,13.35,0,13.292857142857143,8.700000000000001
2015-05-17,0,19.4,10.6,2.1,sun,15,2015,5,17,Spring,15,0,13.257142857142856,8.700000000000001
2015-05-18,0,25.6,12.2,3,sun,18.9,2015,5,18,Spring,18.9,0,14.25,8.700000000000001
2015-05-19,0,21.7,11.7,2.6,sun,16.7,2015,5,19,Spring,16.7,0,14.764285714285714,4.400000000000002
2015-05-20,0,23.3,10.6,1.8,fog,16.95,2015,5,20,Spring,16.95,0,15.6,0.30000000000000243
2015-05-21,0,25.6,11.7,2.1,sun,18.65,2015,5,21,Spring,18.65,0,16.321428571428573,2.4424906541753444e-15
2015-05-22,0,16.7,11.7,3.7,sun,14.2,2015,5,22,Spring,14.2,0,16.25,2.4424906541753444e-15
2015-05-23,0,16.1,11.7,2.6,sun,13.9,2015,5,23,Spring,13.9,0,16.32857142857143,2.4424906541753444e-15
2015-05-24,0,17.8,11.1,2.7,sun,14.45,2015,5,24,Spring,14.45,0,16.25,2.4424906541753444e-15
2015-05-25,0,15.6,11.1,2.7,sun,13.35,2015,5,25,Spring,13.35,0,15.457142857142857,2.4424906541753444e-15
2015-05-26,0,21.7,11.7,2.1,sun,16.7,2015,5,26,Spring,16.7,0,15.457142857142857,2.4424906541753444e-15
2015-05-27,0,24.4,11.7,1.8,sun,18.049999999999997,2015,5,27,Spring,18.049999999999997,0,15.614285714285714,2.4424906541753444e-15
2015-05-28,0,27.8,12.2,2.1,sun,20,2015,5,28,Spring,20,0,15.807142857142855,2.4424906541753444e-15
2015-05-29,0,26.1,12.8,2.5,sun,19.450000000000003,2015,5,29,Spring,19.450000000000003,0,16.557142857142857,2.4424906541753444e-15
2015-05-30,0,22.8,10,2.5,sun,16.4,2015,5,30,Spring,16.4,0,16.914285714285715,2.4424906541753444e-15
2015-05-31,0,25,11.7,2.2,sun,18.35,2015,5,31,Spring,18.35,0,17.47142857142857,2.4424906541753444e-15
2015-06-01,4.6,16.1,11.7,3.4,rain,13.9,2015,6,1,Summer,13.9,4.6,17.55,4.600000000000002
2015-06-02,0.5,17.8,12.8,5,rain,15.3,2015,6,2,Summer,15.3,0.5,17.35,5.100000000000002
2015-06-03,0,20,11.7,3,sun,15.85,2015,6,3,Summer,15.85,0,17.035714285714285,5.100000000000002
2015-06-04,0,22.8,11.7,3.9,sun,17.25,2015,6,4,Summer,17.25,0,16.642857142857142,5.100000000000002
2015-06-05,0,26.7,12.8,4.3,sun,19.75,2015,6,5,Summer,19.75,0,16.685714285714287,5.100000000000002
2015-06-06,0,29.4,13.3,2.6,sun,21.35,2015,6,6,Summer,21.35,0,17.392857142857142,5.100000000000002
2015-06-07,0,31.1,15.6,3.2,sun,23.35,2015,6,7,Summer,23.35,0,18.107142857142858,5.100000000000002
2015-06-08,0,30.6,14.4,3.5,sun,22.5,2015,6,8,Summer,22.5,0,19.335714285714285,0.5000000000000024
2015-06-09,0,28.9,14.4,2.7,sun,21.65,2015,6,9,Summer,21.65,0,20.242857142857144,2.4424906541753444e-15
2015-06-10,0,25.6,11.1,3,sun,18.35,2015,6,10,Summer,18.35,0,20.6,2.4424906541753444e-15
2015-06-11,0,24.4,11.1,3.5,sun,17.75,2015,6,11,Summer,17.75,0,20.671428571428574,2.4424906541753444e-15
2015-06-12,0,20,11.7,2.3,sun,15.85,2015,6,12,Summer,15.85,0,20.114285714285717,2.4424906541753444e-15
2015-06-13,0,23.9,9.4,2.6,sun,16.65,2015,6,13,Summer,16.65,0,19.442857142857143,2.4424906541753444e-15
2015-06-14,0,27.8,11.7,3.7,sun,19.75,2015,6,14,Summer,19.75,0,18.928571428571427,2.4424906541753444e-15
2015-06-15,0,30,16.1,3.5,drizzle,23.05,2015,6,15,Summer,23.05,0,19.00714285714286,2.4424906541753444e-15
2015-06-16,0,22.8,11.1,3,sun,16.95,2015,6,16,Summer,16.95,0,18.335714285714285,2.4424906541753444e-15
2015-06-17,0,25,11.1,3.1,sun,18.05,2015,6,17,Summer,18.05,0,18.292857142857144,2.4424906541753444e-15
2015-06-18,0,24.4,13.9,3,sun,19.15,2015,6,18,Summer,19.15,0,18.49285714285714,2.4424906541753444e-15
2015-06-19,0.5,23.9,13.3,3.2,rain,18.6,2015,6,19,Summer,18.6,0.5,18.885714285714283,0.5000000000000024
2015-06-20,0,25,12.8,4.3,sun,18.9,2015,6,20,Summer,18.9,0,19.207142857142856,0.5000000000000024
2015-06-21,0,25.6,13.9,3.4,sun,19.75,2015,6,21,Summer,19.75,0,19.207142857142856,0.5000000000000024
2015-06-22,0,25,12.8,2.4,sun,18.9,2015,6,22,Summer,18.9,0,18.614285714285717,0.5000000000000024
2015-06-23,0,26.1,11.7,2.4,sun,18.9,2015,6,23,Summer,18.9,0,18.892857142857142,0.5000000000000024
2015-06-24,0,25.6,16.1,2.6,sun,20.85,2015,6,24,Summer,20.85,0,19.292857142857144,0.5000000000000024
2015-06-25,0,30.6,15.6,3,sun,23.1,2015,6,25,Summer,23.1,0,19.857142857142858,0.5000000000000024
2015-06-26,0,31.7,17.8,4.7,sun,24.75,2015,6,26,Summer,24.75,0,20.735714285714288,2.4424906541753444e-15
2015-06-27,0,33.3,17.2,3.9,sun,25.25,2015,6,27,Summer,25.25,0,21.642857142857142,2.4424906541753444e-15
2015-06-28,0.3,28.3,18.3,2.1,rain,23.3,2015,6,28,Summer,23.3,0.3,22.150000000000002,0.30000000000000243
2015-06-29,0,28.9,17.2,2.7,sun,23.049999999999997,2015,6,29,Summer,23.049999999999997,0,22.74285714285714,0.30000000000000243
2015-06-30,0,30.6,15,3.4,fog,22.8,2015,6,30,Summer,22.8,0,23.3,0.30000000000000243
2015-07-01,0,32.2,17.2,4.3,sun,24.700000000000003,2015,7,1,Summer,24.700000000000003,0,23.85,0.30000000000000243
2015-07-02,0,33.9,17.8,3.4,sun,25.85,2015,7,2,Summer,25.85,0,24.242857142857144,0.30000000000000243
2015-07-03,0,33.3,17.8,2.6,sun,25.549999999999997,2015,7,3,Summer,25.549999999999997,0,24.357142857142858,0.30000000000000243
2015-07-04,0,33.3,15,2.9,sun,24.15,2015,7,4,Summer,24.15,0,24.2,0.30000000000000243
2015-07-05,0,32.8,16.7,2.1,sun,24.75,2015,7,5,Summer,24.75,0,24.407142857142855,2.4424906541753444e-15
2015-07-06,0,29.4,15.6,3.2,drizzle,22.5,2015,7,6,Summer,22.5,0,24.32857142857143,2.4424906541753444e-15
2015-07-07,0,27.2,13.9,2.4,sun,20.55,2015,7,7,Summer,20.55,0,24.00714285714286,2.4424906541753444e-15
2015-07-08,0,30,14.4,1.9,drizzle,22.2,2015,7,8,Summer,22.2,0,23.650000000000002,2.4424906541753444e-15
2015-07-09,0,28.9,14.4,3.4,sun,21.65,2015,7,9,Summer,21.65,0,23.05,2.4424906541753444e-15
2015-07-10,0,21.1,16.7,3.7,sun,18.9,2015,7,10,Summer,18.9,0,22.099999999999998,2.4424906541753444e-15
2015-07-11,0,22.2,16.7,3,sun,19.45,2015,7,11,Summer,19.45,0,21.428571428571427,2.4424906541753444e-15
2015-07-12,0,26.1,16.7,2.2,sun,21.4,2015,7,12,Summer,21.4,0,20.95,2.4424906541753444e-15
2015-07-13,0,25.6,16.1,3.1,sun,20.85,2015,7,13,Summer,20.85,0,20.714285714285715,2.4424906541753444e-15
2015-07-14,0,27.8,16.1,3.3,sun,21.950000000000003,2015,7,14,Summer,21.950000000000003,0,20.914285714285715,2.4424906541753444e-15
2015-07-15,0,26.1,14.4,3.2,sun,20.25,2015,7,15,Summer,20.25,0,20.635714285714283,2.4424906541753444e-15
2015-07-16,0,26.1,15,2.8,sun,20.55,2015,7,16,Summer,20.55,0,20.478571428571428,2.4424906541753444e-15
2015-07-17,0,27.8,13.9,3.3,sun,20.85,2015,7,17,Summer,20.85,0,20.75714285714286,2.4424906541753444e-15
2015-07-18,0,33.3,17.8,3.4,sun,25.549999999999997,2015,7,18,Summer,25.549999999999997,0,21.62857142857143,2.4424906541753444e-15
2015-07-19,0,35,17.2,3.3,sun,26.1,2015,7,19,Summer,26.1,0,22.3,2.4424906541753444e-15
2015-07-20,0,26.7,16.7,3.9,sun,21.7,2015,7,20,Summer,21.7,0,22.421428571428574,2.4424906541753444e-15
2015-07-21,0,23.9,15,2.4,sun,19.45,2015,7,21,Summer,19.45,0,22.064285714285713,2.4424906541753444e-15
2015-07-22,0,23.9,13.9,2.8,sun,18.9,2015,7,22,Summer,18.9,0,21.87142857142857,2.4424906541753444e-15
2015-07-23,0,26.1,14.4,1.9,sun,20.25,2015,7,23,Summer,20.25,0,21.82857142857143,2.4424906541753444e-15
2015-07-24,0.3,22.8,13.3,3.8,rain,18.05,2015,7,24,Summer,18.05,0.3,21.428571428571427,0.30000000000000243
2015-07-25,0,21.1,14.4,2.4,fog,17.75,2015,7,25,Summer,17.75,0,20.314285714285713,0.30000000000000243
2015-07-26,2,22.2,13.9,2.6,rain,18.05,2015,7,26,Summer,18.05,2,19.164285714285715,2.3000000000000025
2015-07-27,0,23.3,12.2,1.9,fog,17.75,2015,7,27,Summer,17.75,0,18.599999999999998,2.3000000000000025
2015-07-28,0,27.8,13.9,3.4,sun,20.85,2015,7,28,Summer,20.85,0,18.8,2.3000000000000025
2015-07-29,0,32.2,14.4,3.8,sun,23.3,2015,7,29,Summer,23.3,0,19.428571428571427,2.3000000000000025
2015-07-30,0,34.4,17.2,3.5,sun,25.799999999999997,2015,7,30,Summer,25.799999999999997,0,20.22142857142857,2.3000000000000025
2015-07-31,0,34.4,17.8,2.6,sun,26.1,2015,7,31,Summer,26.1,0,21.37142857142857,2.0000000000000027
2015-08-01,0,33.3,15.6,3.1,sun,24.45,2015,8,1,Summer,24.45,0,22.32857142857143,2.0000000000000027
2015-08-02,0,30.6,16.1,2,sun,23.35,2015,8,2,Summer,23.35,0,23.085714285714285,2.4424906541753444e-15
2015-08-03,0,28.3,17.2,2.3,sun,22.75,2015,8,3,Summer,22.75,0,23.8,2.4424906541753444e-15
2015-08-04,0,26.1,14.4,2.6,fog,20.25,2015,8,4,Summer,20.25,0,23.714285714285715,2.4424906541753444e-15
2015-08-05,0,23.3,12.2,3.5,sun,17.75,2015,8,5,Summer,17.75,0,22.92142857142857,2.4424906541753444e-15
2015-08-06,0,25,15,2.9,sun,20,2015,8,6,Summer,20,0,22.092857142857145,2.4424906541753444e-15
2015-08-07,0,28.3,15.6,3.7,sun,21.95,2015,8,7,Summer,21.95,0,21.5,2.4424906541753444e-15
2015-08-08,0,25,15.6,3.6,fog,20.3,2015,8,8,Summer,20.3,0,20.907142857142855,2.4424906541753444e-15
2015-08-09,0,28.3,15,2.2,sun,21.65,2015,8,9,Summer,21.65,0,20.664285714285715,2.4424906541753444e-15
2015-08-10,0,28.9,16.1,2.4,sun,22.5,2015,8,10,Summer,22.5,0,20.62857142857143,2.4424906541753444e-15
2015-08-11,0,30,16.7,4.4,sun,23.35,2015,8,11,Summer,23.35,0,21.071428571428573,2.4424906541753444e-15
2015-08-12,7.6,28.3,16.7,2.7,rain,22.5,2015,8,12,Summer,22.5,7.6,21.75,7.600000000000002
2015-08-13,0,28.3,15.6,2.2,sun,21.95,2015,8,13,Summer,21.95,0,22.02857142857143,7.600000000000002
2015-08-14,30.5,18.3,15,5.2,rain,16.65,2015,8,14,Summer,16.65,30.5,21.271428571428572,38.1
2015-08-15,0,21.7,13.9,3.7,sun,17.8,2015,8,15,Summer,17.8,0,20.914285714285715,38.1
2015-08-16,0,25,14.4,3.7,sun,19.7,2015,8,16,Summer,19.7,0,20.635714285714283,38.1
2015-08-17,0,27.2,13.9,3,sun,20.55,2015,8,17,Summer,20.55,0,20.357142857142858,38.1
2015-08-18,0,30,15,3,sun,22.5,2015,8,18,Summer,22.5,0,20.235714285714288,38.1
2015-08-19,0,31.7,16.1,2.1,drizzle,23.9,2015,8,19,Summer,23.9,0,20.435714285714287,30.500000000000004
2015-08-20,2,22.8,14.4,4.2,rain,18.6,2015,8,20,Summer,18.6,2,19.957142857142856,32.5
